"cf_id","contact_id","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date","category_id","subcategory_id"
1459,4210,"Luna, Anderson and Fox","Secured directional encryption","$9,600.00","$14,925.00","successful",533,"DK","DKK","2020-10-10","2021-07-13","cat5 ","subcat7 "
593,1822,"Perry and Sons","Business-focused logistical framework","$54,700.00","$163,118.00","successful",1989,"US","USD","2021-03-14","2021-06-02","cat5 ","subcat7 "
1159,3799,"Holmes PLC","Digitized local info-mediaries","$46,100.00","$77,012.00","successful",1604,"AU","AUD","2020-08-11","2021-09-07","cat5 ","subcat7 "
1103,4606,"Terry-Salinas","Networked secondary structure","$98,800.00","$139,354.00","successful",2080,"US","USD","2020-03-21","2021-05-13","cat5 ","subcat7 "
2099,3474,"Olsen-Ryan","Assimilated neutral utilization","$5,600.00","$10,328.00","successful",159,"US","USD","2020-07-13","2021-05-04","cat5 ","subcat7 "
2208,4883,"Collins LLC","Decentralized 4thgeneration time-frame","$25,500.00","$45,983.00","successful",460,"US","USD","2021-04-14","2021-12-07","cat5 ","subcat7 "
1060,2219,"Best, Miller and Thomas","Re-engineered mobile task-force","$7,800.00","$9,289.00","successful",131,"AU","AUD","2021-06-06","2021-07-21","cat5 ","subcat7 "
2775,2100,"Wilson Ltd","Function-based multi-state software","$7,600.00","$11,061.00","successful",369,"US","USD","2021-04-01","2021-11-07","cat5 ","subcat7 "
141,4874,"Hardin-Dixon","Focused solution-oriented matrix","$1,300.00","$12,597.00","successful",156,"US","USD","2021-06-20","2022-01-31","cat5 ","subcat7 "
52,5461,"Moore, Cook and Wright","Visionary maximized Local Area Network","$7,300.00","$11,579.00","successful",168,"US","USD","2021-03-19","2021-05-17","cat5 ","subcat7 "
1071,6207,"Moore Group","Multi-lateral object-oriented open system","$5,600.00","$10,397.00","successful",122,"US","USD","2021-12-09","2022-02-02","cat5 ","subcat7 "
665,2118,"Callahan-Gilbert","Profit-focused motivating function","$1,400.00","$5,696.00","successful",114,"US","USD","2020-05-20","2021-03-06","cat5 ","subcat7 "
526,1312,"Brooks-Rodriguez","Implemented intangible instruction set","$5,100.00","$5,421.00","successful",164,"US","USD","2021-02-19","2021-04-09","cat5 ","subcat7 "
746,5636,"Harmon-Madden","Adaptive holistic hub","$700.00","$8,262.00","successful",76,"US","USD","2020-10-04","2021-07-30","cat5 ","subcat7 "
1935,5515,"Miranda, Martinez and Lowery","Innovative actuating artificial intelligence","$2,300.00","$6,134.00","successful",82,"AU","AUD","2020-09-30","2021-03-29","cat5 ","subcat7 "
1443,4250,"Cole, Salazar and Moreno","Robust motivating orchestration","$3,200.00","$10,831.00","successful",172,"US","USD","2020-02-01","2021-02-08","cat5 ","subcat7 "
1524,5385,"Sanchez-Parsons","Reduced bifurcated pricing structure","$1,800.00","$14,310.00","successful",179,"US","USD","2020-08-26","2021-08-05","cat5 ","subcat7 "
439,3924,"Morrow Inc","Networked global migration","$3,100.00","$13,223.00","successful",132,"US","USD","2020-06-14","2021-02-09","cat5 ","subcat7 "
2550,2226,"Cochran-Nguyen","Seamless 4thgeneration methodology","$84,600.00","$134,845.00","successful",1249,"US","USD","2020-04-12","2021-03-24","cat5 ","subcat11"
2303,4326,"Clark-Cooke","Down-sized analyzing challenge","$9,000.00","$14,455.00","successful",129,"US","USD","2020-10-28","2021-02-15","cat5 ","subcat11"
2656,3254,"Hampton, Lewis and Ray","Seamless coherent parallelism","$600.00","$4,022.00","successful",54,"US","USD","2021-07-27","2021-11-30","cat5 ","subcat11"
1400,1728,"Huang-Henderson","Stand-alone mobile customer loyalty","$41,700.00","$138,497.00","successful",1539,"US","USD","2020-08-30","2021-08-04","cat5 ","subcat11"
905,5005,"Pineda Group","Exclusive real-time protocol","$137,900.00","$165,352.00","successful",2468,"US","USD","2021-05-12","2021-10-18","cat5 ","subcat11"
2712,5576,"Reid, Rivera and Perry","Multi-lateral national adapter","$3,800.00","$6,000.00","successful",62,"US","USD","2021-10-15","2021-10-19","cat5 ","subcat11"
2435,2336,"Ellison PLC","Re-contextualized tangible open architecture","$9,300.00","$14,822.00","successful",329,"US","USD","2021-03-15","2021-11-14","cat5 ","subcat11"
1909,4718,"Braun PLC","Function-based high-level infrastructure","$2,500.00","$14,536.00","successful",393,"US","USD","2021-07-06","2021-11-05","cat5 ","subcat11"
684,5825,"Salazar-Moon","Compatible needs-based architecture","$4,000.00","$11,948.00","successful",187,"US","USD","2020-09-03","2021-07-16","cat5 ","subcat11"
1195,2028,"Myers LLC","Reactive bottom-line open architecture","$1,700.00","$12,202.00","successful",123,"IT","EUR","2020-07-01","2021-04-06","cat5 ","subcat11"
516,1922,"Hansen Group","Centralized regional interface","$8,100.00","$9,969.00","successful",192,"US","USD","2020-05-21","2021-05-10","cat5 ","subcat11"
1634,3871,"Mckee-Hill","Cross-platform upward-trending parallelism","$134,300.00","$145,265.00","successful",2105,"US","USD","2020-03-28","2021-03-08","cat5 ","subcat11"
670,2037,"Hunt LLC","Re-engineered radical policy","$20,000.00","$158,832.00","successful",3177,"US","USD","2021-06-21","2022-02-07","cat5 ","subcat11"
2254,4048,"Fischer, Fowler and Arnold","Extended multi-tasking definition","$20,100.00","$47,705.00","successful",589,"IT","EUR","2021-06-08","2022-01-21","cat5 ","subcat11"
1813,4388,"Hale-Hayes","Ameliorated client-driven open system","$121,600.00","$188,288.00","successful",4006,"US","USD","2021-01-05","2021-11-27","cat5 ","subcat11"
742,5864,"Haynes-Williams","Seamless clear-thinking artificial intelligence","$8,700.00","$10,682.00","successful",116,"US","USD","2020-09-05","2021-04-25","cat5 ","subcat11"
2862,6132,"Moss-Guzman","Cross-platform optimizing website","$1,300.00","$10,243.00","successful",174,"CH","CHF","2020-09-08","2021-02-13","cat5 ","subcat11"
422,2111,"Williams and Sons","Centralized asymmetric framework","$5,100.00","$10,981.00","successful",161,"US","USD","2021-03-07","2021-06-15","cat5 ","subcat11"
1589,3271,"Peterson, Fletcher and Sanchez","Multi-channeled bi-directional moratorium","$6,700.00","$12,939.00","successful",127,"AU","AUD","2021-10-07","2021-11-16","cat5 ","subcat11"
531,3087,"Green, Murphy and Webb","Versatile directional project","$5,300.00","$9,676.00","successful",255,"US","USD","2020-09-03","2021-04-30","cat5 ","subcat11"
877,2803,"Green, Robinson and Ho","De-engineered zero-defect open system","$1,100.00","$8,081.00","successful",112,"US","USD","2021-07-15","2021-10-04","cat5 ","subcat11"
1345,4242,"Johnson, Parker and Haynes","Focused 6thgeneration forecast","$45,900.00","$150,965.00","successful",1606,"CH","CHF","2020-11-06","2021-08-27","cat5 ","subcat13"
320,5475,"Tran, Steele and Wilson","Profit-focused modular product","$23,300.00","$98,811.00","successful",1267,"US","USD","2020-07-10","2021-03-23","cat5 ","subcat13"
1215,3482,"Fox Group","Horizontal transitional paradigm","$60,200.00","$138,384.00","successful",1442,"CA","CAD","2020-06-12","2021-02-20","cat5 ","subcat13"
817,2202,"Price-Rodriguez","Adaptive logistical initiative","$5,700.00","$12,309.00","successful",397,"GB","GBP","2021-02-04","2021-04-26","cat5 ","subcat13"
1473,4168,"Underwood, James and Jones","Triple-buffered holistic ability","$900.00","$6,303.00","successful",89,"US","USD","2020-08-02","2021-03-16","cat5 ","subcat13"
1335,2134,"Solomon PLC","Open-architected 24/7 infrastructure","$3,600.00","$13,950.00","successful",157,"GB","GBP","2020-05-31","2021-05-13","cat5 ","subcat13"
499,2648,"Miranda, Gray and Hale","Programmable disintermediate matrices","$5,300.00","$7,413.00","successful",225,"CH","CHF","2021-08-30","2021-12-03","cat5 ","subcat13"
2820,3402,"Stevenson-Thompson","Automated static workforce","$4,200.00","$14,577.00","successful",150,"US","USD","2021-01-25","2021-02-21","cat5 ","subcat13"
48,2262,"Simmons-Villarreal","Customer-focused mobile Graphic Interface","$3,400.00","$8,089.00","successful",193,"US","USD","2020-06-26","2021-06-10","cat5 ","subcat13"
2300,4591,"Chaney-Dennis","Business-focused 24hour groupware","$4,900.00","$8,523.00","successful",275,"US","USD","2021-06-18","2021-12-31","cat5 ","subcat20"
2162,5660,"Miles and Sons","Persistent attitude-oriented approach","$3,500.00","$8,842.00","successful",87,"US","USD","2021-06-11","2021-06-24","cat5 ","subcat20"
213,4218,"Ross, Kelly and Brown","Virtual contextually-based circuit","$8,400.00","$9,076.00","successful",133,"US","USD","2021-07-20","2021-08-18","cat5 ","subcat20"
3051,3475,"Smith-Gonzalez","Polarized needs-based approach","$5,400.00","$14,743.00","successful",154,"US","USD","2021-03-30","2021-06-02","cat5 ","subcat20"
1689,3309,"Miller-Poole","Networked optimal adapter","$102,500.00","$165,954.00","successful",3131,"US","USD","2020-11-04","2021-03-08","cat5 ","subcat20"
596,5850,"Santos-Young","Enhanced neutral ability","$4,000.00","$14,606.00","successful",142,"US","USD","2021-02-03","2021-07-14","cat5 ","subcat20"
1484,1831,"Mack Ltd","Reactive regional access","$139,000.00","$158,590.00","successful",2266,"US","USD","2021-01-14","2021-02-16","cat5 ","subcat20"
1234,2339,"Bowen, Davies and Burns","Devolved client-server monitoring","$2,900.00","$12,449.00","successful",175,"US","USD","2021-01-18","2021-08-14","cat5 ","subcat20"
936,4969,"Davis-Johnson","Automated reciprocal protocol","$1,400.00","$5,415.00","successful",217,"US","USD","2020-08-22","2021-08-03","cat5 ","subcat20"
267,4337,"Barrett Inc","Organic cohesive neural-net","$1,700.00","$3,208.00","successful",56,"GB","GBP","2020-12-05","2021-12-04","cat5 ","subcat20"
1873,6142,"Riggs Group","Configurable upward-trending solution","$125,900.00","$195,936.00","successful",1866,"GB","GBP","2021-01-30","2021-06-11","cat5 ","subcat20"
286,3847,"Lester-Moore","Diverse analyzing definition","$46,300.00","$186,885.00","successful",3594,"US","USD","2021-01-01","2021-05-30","cat5 ","subcat23"
1691,4754,"Cummings Inc","Digitized transitional monitoring","$28,400.00","$100,900.00","successful",2293,"US","USD","2020-09-22","2021-07-09","cat5 ","subcat23"
1278,5203,"Lam-Hamilton","Team-oriented global strategy","$6,000.00","$11,960.00","successful",221,"US","USD","2021-06-14","2021-08-18","cat5 ","subcat23"
50,3613,"Rose-Fuller","Upgradable holistic system engine","$10,000.00","$12,042.00","successful",117,"US","USD","2021-09-28","2021-10-04","cat5 ","subcat23"
175,3264,"Davis LLC","Compatible logistical paradigm","$4,700.00","$7,992.00","successful",81,"AU","AUD","2021-08-22","2021-10-12","cat5 ","subcat23"
1245,4269,"Hines Inc","Cross-platform systemic adapter","$1,700.00","$11,041.00","successful",100,"US","USD","2021-08-20","2021-12-22","cat6 ","subcat10"
2713,1501,"Hudson-Nguyen","Down-sized disintermediate support","$1,800.00","$4,712.00","successful",50,"US","USD","2020-04-07","2021-02-14","cat6 ","subcat10"
2497,1669,"Gonzalez-Martinez","Vision-oriented actuating open system","$168,500.00","$171,729.00","successful",1684,"AU","AUD","2021-01-17","2021-07-23","cat6 ","subcat10"
1034,4165,"Barry Group","De-engineered static Local Area Network","$4,600.00","$8,505.00","successful",88,"US","USD","2021-06-24","2021-08-28","cat6 ","subcat10"
521,3618,"Warren-Harrison","Programmable incremental knowledge user","$38,900.00","$56,859.00","successful",1137,"US","USD","2020-04-20","2021-01-21","cat6 ","subcat10"
291,1847,"Ortiz, Valenzuela and Collins","Profound solution-oriented matrix","$3,300.00","$6,178.00","successful",107,"US","USD","2021-01-04","2021-07-28","cat6 ","subcat10"
397,1877,"Gilmore LLC","Optimized systemic algorithm","$1,400.00","$7,600.00","successful",110,"CA","CAD","2020-12-09","2021-07-17","cat6 ","subcat10"
487,2170,"Lane-Barber","Universal value-added moderator","$3,600.00","$8,363.00","successful",270,"US","USD","2021-03-08","2021-07-22","cat6 ","subcat10"
1705,4690,"Rodriguez, Cox and Rodriguez","Networked disintermediate leverage","$1,100.00","$13,045.00","successful",181,"CH","CHF","2020-06-09","2021-05-01","cat6 ","subcat10"
1849,4453,"Landry Group","Expanded value-added hardware","$59,700.00","$134,640.00","successful",2805,"CA","CAD","2020-12-17","2021-06-11","cat6 ","subcat10"
322,3753,"Alvarez-Bauer","Front-line intermediate moderator","$51,300.00","$189,192.00","successful",2489,"IT","EUR","2020-10-25","2021-04-24","cat6 ","subcat10"
2693,5151,"Anderson, Williams and Cox","Streamlined national benchmark","$85,000.00","$107,516.00","successful",1280,"US","USD","2020-07-21","2021-03-11","cat6 ","subcat10"
2951,5333,"Ortiz Inc","Stand-alone incremental parallelism","$1,000.00","$5,438.00","successful",53,"US","USD","2021-02-27","2021-03-03","cat6 ","subcat10"
2677,4482,"Black, Armstrong and Anderson","Profound attitude-oriented functionalities","$8,100.00","$11,339.00","successful",107,"US","USD","2020-11-20","2021-10-18","cat6 ","subcat14"
91,1294,"Reid-Mccullough","Visionary real-time groupware","$1,600.00","$10,541.00","successful",98,"DK","DKK","2020-11-25","2021-03-01","cat6 ","subcat14"
3162,3848,"Johnson, Patterson and Montoya","Triple-buffered fresh-thinking frame","$19,800.00","$184,658.00","successful",1884,"US","USD","2020-09-20","2021-01-15","cat6 ","subcat14"
2065,1417,"Salazar-Dodson","Face-to-face zero tolerance moderator","$32,900.00","$43,473.00","successful",659,"DK","DKK","2021-03-20","2021-09-25","cat6 ","subcat14"
576,4588,"Rodriguez-Scott","Realigned zero tolerance software","$2,100.00","$14,046.00","successful",134,"US","USD","2020-10-14","2021-01-17","cat6 ","subcat14"
1451,2565,"Shannon-Olson","Enhanced methodical middleware","$9,800.00","$14,697.00","successful",140,"IT","EUR","2020-10-14","2021-05-30","cat6 ","subcat14"
2609,3305,"Pace, Simpson and Watkins","Down-sized uniform ability","$6,900.00","$10,557.00","successful",123,"US","USD","2020-12-02","2021-03-22","cat6 ","subcat14"
559,1939,"Campbell, Thomas and Obrien","Multi-channeled secondary middleware","$171,000.00","$194,309.00","successful",2662,"CA","CAD","2021-07-15","2021-10-23","cat6 ","subcat14"
2865,1485,"Allen Inc","Total dedicated benchmark","$9,200.00","$10,093.00","successful",96,"US","USD","2020-07-20","2021-04-25","cat6 ","subcat14"
2301,4064,"Schmitt-Mendoza","Profound explicit paradigm","$90,200.00","$167,717.00","successful",6212,"US","USD","2020-11-14","2021-07-06","cat6 ","subcat16"
2869,2849,"Hart-Briggs","Re-engineered user-facing approach","$61,400.00","$73,653.00","successful",676,"US","USD","2021-03-17","2021-10-27","cat6 ","subcat16"
3035,2125,"Mays LLC","Multi-layered global groupware","$6,900.00","$11,174.00","successful",103,"US","USD","2020-03-14","2021-01-31","cat6 ","subcat16"
2924,1687,"Jones-Gonzalez","Seamless dynamic website","$3,800.00","$9,021.00","successful",156,"CH","CHF","2020-06-16","2021-01-24","cat6 ","subcat16"
2003,5119,"Montgomery, Larson and Spencer","User-centric bifurcated knowledge user","$4,500.00","$13,536.00","successful",330,"US","USD","2020-12-24","2021-04-16","cat6 ","subcat19"
2821,2085,"Clark Group","Grass-roots fault-tolerant policy","$4,800.00","$12,516.00","successful",113,"US","USD","2020-07-21","2021-02-22","cat6 ","subcat19"
211,4605,"Avila-Nelson","Up-sized intermediate website","$61,500.00","$168,095.00","successful",6465,"US","USD","2020-03-25","2021-02-19","cat6 ","subcat19"
41,2583,"Ward, Sanchez and Kemp","Stand-alone discrete Graphical User Interface","$3,900.00","$9,419.00","successful",116,"US","USD","2021-06-02","2021-12-31","cat6 ","subcat19"
387,3193,"Gonzalez-Robbins","Up-sized responsive protocol","$4,700.00","$8,829.00","successful",80,"US","USD","2021-04-09","2022-02-18","cat6 ","subcat19"
1139,5619,"Nichols Ltd","Function-based attitude-oriented groupware","$7,400.00","$8,432.00","successful",211,"US","USD","2021-07-02","2021-07-18","cat6 ","subcat19"
1056,5858,"Smith and Sons","Grass-roots 24/7 attitude","$5,200.00","$12,467.00","successful",122,"US","USD","2020-04-01","2021-03-01","cat6 ","subcat19"
2331,1628,"Pugh LLC","Reactive analyzing function","$8,900.00","$13,065.00","successful",136,"US","USD","2020-08-15","2021-07-04","cat6 ","subcat19"
195,3041,"Perez Group","Cross-platform tertiary hub","$63,400.00","$197,728.00","successful",2038,"US","USD","2021-05-01","2021-11-03","cat6 ","subcat19"
964,4804,"Bradley, Beck and Mayo","Synergized fault-tolerant hierarchy","$43,200.00","$136,156.00","successful",1297,"DK","DKK","2020-10-28","2021-08-14","cat6 ","subcat19"
1093,5768,"Levine, Martin and Hernandez","Expanded asynchronous groupware","$6,800.00","$10,723.00","successful",165,"DK","DKK","2021-02-01","2021-05-29","cat6 ","subcat19"
1261,5361,"Anderson, Parks and Estrada","Realigned discrete structure","$6,000.00","$13,835.00","successful",182,"US","USD","2020-11-02","2021-09-04","cat6 ","subcat19"
1809,4220,"Mason, Case and May","Optimized content-based collaboration","$5,700.00","$6,800.00","successful",155,"US","USD","2021-04-18","2021-11-16","cat6 ","subcat19"
2585,2185,"Hernandez Inc","Versatile dedicated migration","$2,400.00","$11,990.00","successful",226,"US","USD","2021-06-12","2021-08-18","cat6 ","subcat19"
821,4678,"Caldwell, Velazquez and Wilson","Monitored impactful analyzer","$5,500.00","$11,904.00","successful",163,"US","USD","2020-10-09","2021-05-23","cat7 ","subcat12"
2224,5560,"Schroeder Ltd","Progressive needs-based focus group","$3,500.00","$10,850.00","successful",226,"GB","GBP","2020-11-25","2021-02-05","cat7 ","subcat12"
202,3569,"Bridges, Freeman and Kim","Cross-group multi-state task-force","$2,900.00","$6,243.00","successful",201,"US","USD","2021-07-23","2021-12-04","cat7 ","subcat12"
2067,4037,"Sutton, Barrett and Tucker","Cross-platform needs-based approach","$1,100.00","$7,012.00","successful",127,"US","USD","2021-06-26","2021-10-21","cat7 ","subcat12"
2909,3283,"Porter-George","Reactive content-based framework","$1,000.00","$14,973.00","successful",180,"GB","GBP","2020-10-09","2021-11-11","cat7 ","subcat12"
1527,3190,"Santos, Bell and Lloyd","Object-based analyzing knowledge user","$20,000.00","$51,775.00","successful",498,"CH","CHF","2020-08-05","2021-05-15","cat7 ","subcat12"
1490,3706,"Brown-Brown","Multi-lateral homogeneous success","$45,300.00","$99,361.00","successful",903,"US","USD","2020-06-21","2021-04-14","cat7 ","subcat12"
1632,3670,"Miranda, Hall and Mcgrath","Progressive value-added ability","$2,400.00","$10,084.00","successful",101,"US","USD","2021-01-25","2021-06-15","cat7 ","subcat12"
1980,2736,"Mendoza-Parker","Enterprise-wide motivating matrices","$7,500.00","$8,181.00","successful",149,"IT","EUR","2020-06-16","2021-06-28","cat7 ","subcat12"
1971,3978,"Perez, Davis and Wilson","Implemented tangible algorithm","$2,300.00","$4,253.00","successful",41,"US","USD","2020-10-20","2021-08-25","cat7 ","subcat12"
3208,5165,"Cuevas-Morales","Public-key coherent ability","$900.00","$8,703.00","successful",86,"DK","DKK","2020-11-02","2021-04-07","cat7 ","subcat12"
1926,2104,"Johnson Inc","Reduced context-sensitive complexity","$1,300.00","$6,889.00","successful",186,"AU","AUD","2020-06-01","2021-03-30","cat7 ","subcat12"
975,4477,"Williams-Walsh","Organized explicit core","$9,100.00","$12,678.00","successful",239,"US","USD","2020-06-26","2021-02-13","cat7 ","subcat12"
1917,4632,"Jensen LLC","Realigned dedicated system engine","$600.00","$6,226.00","successful",102,"US","USD","2020-10-27","2021-09-11","cat7 ","subcat12"
1550,5481,"Buckley Group","Diverse high-level attitude","$3,200.00","$7,661.00","successful",68,"US","USD","2020-11-29","2021-03-01","cat7 ","subcat12"
3143,2705,"Bryant-Pope","Networked intangible help-desk","$38,200.00","$121,950.00","successful",3934,"US","USD","2021-02-04","2021-08-06","cat7 ","subcat12"
25,4527,"Bailey, Nguyen and Martinez","Fundamental user-facing productivity","$1,000.00","$8,641.00","successful",92,"US","USD","2021-08-10","2021-08-20","cat7 ","subcat12"
2484,5368,"Vega Group","Synchronized regional synergy","$75,100.00","$112,272.00","successful",1782,"US","USD","2021-04-15","2021-10-08","cat7 ","subcat21"
1599,5154,"Johnson-Lee","Intuitive exuding process improvement","$60,900.00","$102,751.00","successful",943,"US","USD","2020-08-07","2021-06-15","cat7 ","subcat21"
146,1349,"Hoffman-Howard","Extended encompassing application","$85,600.00","$165,798.00","successful",2551,"US","USD","2020-12-19","2021-03-10","cat7 ","subcat21"
1717,2619,"Roberts and Sons","Streamlined holistic knowledgebase","$6,200.00","$13,103.00","successful",218,"AU","AUD","2020-11-03","2021-08-02","cat7 ","subcat21"
1865,3241,"Maldonado-Gonzalez","Digitized client-driven database","$3,100.00","$10,085.00","successful",134,"US","USD","2021-08-23","2022-01-10","cat8 ","subcat15"
60,3961,"White, Torres and Bishop","Multi-layered dynamic protocol","$9,700.00","$14,606.00","successful",170,"US","USD","2021-02-25","2021-03-31","cat8 ","subcat15"
449,2771,"Robinson, Lopez and Christensen","Organic next generation protocol","$5,400.00","$6,351.00","successful",67,"US","USD","2020-10-07","2021-10-17","cat8 ","subcat15"
2819,2384,"Stanton, Neal and Rodriguez","Polarized uniform software","$2,600.00","$9,562.00","successful",94,"IT","EUR","2020-07-19","2021-02-28","cat8 ","subcat15"
1548,4836,"Burton-Watkins","Extended reciprocal circuit","$3,500.00","$8,864.00","successful",246,"US","USD","2020-08-01","2021-08-15","cat8 ","subcat15"
1348,4577,"Brown-Vang","Robust heuristic artificial intelligence","$9,800.00","$13,439.00","successful",244,"US","USD","2021-01-11","2021-08-25","cat8 ","subcat15"
1558,2955,"Johnson LLC","Cross-group cohesive circuit","$4,800.00","$6,623.00","successful",138,"US","USD","2020-12-18","2021-04-27","cat8 ","subcat15"
709,1615,"Garcia Inc","Progressive neutral middleware","$3,000.00","$10,999.00","successful",112,"US","USD","2020-11-26","2021-02-08","cat8 ","subcat15"
2081,2261,"Watkins Ltd","Multi-channeled responsive implementation","$1,800.00","$10,755.00","successful",138,"US","USD","2021-04-07","2021-06-30","cat8 ","subcat15"
933,2908,"Walker Ltd","Organic eco-centric success","$2,900.00","$10,756.00","successful",199,"US","USD","2020-10-26","2021-05-06","cat8 ","subcat15"
2793,5645,"Davis-Allen","Digitized eco-centric core","$2,400.00","$4,477.00","successful",50,"US","USD","2020-09-19","2021-05-17","cat8 ","subcat15"
1549,3059,"Sullivan, Davis and Booth","Vision-oriented actuating hardware","$2,700.00","$7,767.00","successful",92,"US","USD","2021-03-21","2021-09-25","cat8 ","subcat15"
2391,2687,"Robles-Hudson","Balanced bifurcated leverage","$8,600.00","$8,656.00","successful",87,"US","USD","2021-08-28","2021-09-22","cat8 ","subcat15"
549,3398,"Adams, Walker and Wong","Seamless background framework","$900.00","$6,514.00","successful",64,"US","USD","2020-03-24","2021-02-25","cat8 ","subcat15"
159,4502,"Brown-Pena","Front-line client-server secured line","$5,300.00","$14,097.00","successful",247,"US","USD","2020-03-08","2021-02-26","cat8 ","subcat15"
2339,3676,"Swanson, Wilson and Baker","Synergized well-modulated project","$4,300.00","$11,525.00","successful",128,"AU","AUD","2021-02-25","2021-05-07","cat8 ","subcat15"
1762,1658,"White, Robertson and Roberts","Down-sized national software","$5,100.00","$14,249.00","successful",432,"US","USD","2020-05-09","2021-05-22","cat8 ","subcat15"
1551,2392,"Gonzalez, Williams and Benson","Multi-layered bottom-line encryption","$6,900.00","$13,212.00","successful",264,"US","USD","2020-07-30","2021-07-03","cat8 ","subcat15"
1317,2767,"Thompson-Moreno","Expanded needs-based orchestration","$62,300.00","$118,214.00","successful",1170,"US","USD","2021-03-10","2022-01-12","cat8 ","subcat15"
959,5022,"Caldwell PLC","Grass-roots zero administration alliance","$37,100.00","$131,404.00","successful",1991,"US","USD","2020-12-17","2021-03-21","cat8 ","subcat15"
3054,6163,"Guerrero-Griffin","Networked web-enabled product","$4,700.00","$12,065.00","successful",137,"US","USD","2021-06-10","2022-01-08","cat8 ","subcat15"
2336,3572,"Olson-Bishop","User-friendly high-level initiative","$2,300.00","$4,667.00","successful",106,"US","USD","2020-11-04","2021-10-29","cat8 ","subcat15"
1757,5306,"Rodriguez, Anderson and Porter","Reverse-engineered zero-defect infrastructure","$6,200.00","$12,216.00","successful",142,"US","USD","2020-09-30","2021-09-07","cat8 ","subcat15"
2587,3286,"Ward PLC","Front-line bottom-line Graphic Interface","$97,100.00","$105,817.00","successful",4233,"US","USD","2020-05-05","2021-03-12","cat8 ","subcat15"
2701,2573,"Vazquez, Ochoa and Clark","Intuitive value-added installation","$42,100.00","$79,268.00","successful",1887,"US","USD","2020-07-17","2021-04-11","cat8 ","subcat15"
338,3628,"Chung-Nguyen","Managed discrete parallelism","$40,200.00","$139,468.00","successful",4358,"US","USD","2020-03-21","2021-03-07","cat8 ","subcat15"
1095,3565,"Young and Sons","Innovative disintermediate encryption","$2,400.00","$4,596.00","successful",144,"US","USD","2020-11-28","2021-02-28","cat9 ","subcat24"
1388,4517,"Valenzuela-Cook","Total incremental productivity","$6,700.00","$7,496.00","successful",300,"US","USD","2021-01-04","2021-10-04","cat9 ","subcat24"
2448,2389,"Little Ltd","Decentralized bandwidth-monitored ability","$6,900.00","$12,155.00","successful",419,"US","USD","2021-01-25","2021-04-18","cat9 ","subcat24"
602,2153,"Giles-Smith","Right-sized web-enabled intranet","$9,700.00","$11,929.00","successful",331,"US","USD","2022-02-01","2022-02-16","cat9 ","subcat24"
